"url","twitterUrl","id","text","retweetCount","replyCount","likeCount","quoteCount","createdAt","bookmarkCount","isRetweet","isQuote"
"https://x.com/IA_Corvo/status/1720501762275086712","https://twitter.com/IA_Corvo/status/1720501762275086712","1720501762275086712","Muitas pessoas não sabem como usar os prompts corretamente para gerar suas imagens.

Por isso, criei este terceiro PDF ""aprendendo com a Midjourney"" para você. Estou oferecendo-o a você 🎁

---

 Você terá :  

- 1 PDF de 17 páginas 
- Mais de 30 prompts de Midjourney 
- Mais de 15 estilos de imagem diferentes
- 1 nova funcionalidade no Midjourney  
- 1 tutorial Midjourney 
- Mais de 70 horas de pesquisa de prompts salvas 

---

Para obtê-lo :  
1. Like + RT 
2. Comente com ""Corvo-3"" 
3. Siga-me (para que eu possa lhe enviar uma mensagem direta)","73","91","153","9","Fri Nov 03 18:02:40 +0000 2023","45","false","false"
"https://x.com/KCP228/status/1720397408285159636","https://twitter.com/KCP228/status/1720397408285159636","1720397408285159636","Polar.

#midjourney https://t.co/m1DuJbPfql","0","0","5","0","Fri Nov 03 11:08:00 +0000 2023","0","false","false"
"https://x.com/radinho/status/1720490024825680273","https://twitter.com/radinho/status/1720490024825680273","1720490024825680273","pedi para o #midjourney imaginar um polvo de chocolate para ilustrar o radinho desta sexta!   que tal?
venha se inspirar, ouça: ""nós e nossos pets, o lado B do chocolate e da prata, como resolver os problemas que nós criamos?"" 
 https://t.co/7DzaeejwgF https://t.co/u1EJnxVVUJ","0","0","2","0","Fri Nov 03 17:16:01 +0000 2023","0","false","false"
"https://x.com/IA_Portugal/status/1720418060127834219","https://twitter.com/IA_Portugal/status/1720418060127834219","1720418060127834219","🚨 Para as montagens Tiktok, pode utilizar as seguintes IA : 

- Midjourney - Pago
- DALL-E - Pago, incluído no ChatGPT
- Leonardo AI - Gratuito
- BING Image - Gratuito 

Encontre um nicho e comece já a trabalhar 🤑

Vamos ver uma comparação dos 4 aqui (ferramentas em ALT) 👇 https://t.co/Na2QvyBklV","2","3","16","0","Fri Nov 03 12:30:04 +0000 2023","6","false","false"
"https://x.com/CRISGRAZINA1/status/1720434739369132110","https://twitter.com/CRISGRAZINA1/status/1720434739369132110","1720434739369132110","Imagem de Júpiter gerada com a inteligência artificial Midjourney #MidjourneyAI https://t.co/paviZpsBnA","0","1","0","0","Fri Nov 03 13:36:20 +0000 2023","0","false","false"
"https://x.com/UptoolsAI/status/1720436044246528123","https://twitter.com/UptoolsAI/status/1720436044246528123","1720436044246528123","Resumo UP News #129:
🤖 Instagram Desenvolve ""Amigo IA"" Personalizável
🎵 Beatles Lançam Última Música com Ajuda de IA
🎨 Novos Estilos Personalizados no Midjourney https://t.co/WT8ccaZLvv","0","1","0","0","Fri Nov 03 13:41:31 +0000 2023","0","false","false"
"https://x.com/CRISGRAZINA1/status/1720545466452951428","https://twitter.com/CRISGRAZINA1/status/1720545466452951428","1720545466452951428","Esta imagem foi criada com a I.A. Midjourney. No próximo vídeo do canal GRAZIVERSO vou explicar como criar algo nesse estilo usando a ferramenta! Até lá! https://t.co/P3b7rCZqQD","0","0","1","0","Fri Nov 03 20:56:20 +0000 2023","0","false","false"
"https://x.com/renedepaula/status/1720410158675693767","https://twitter.com/renedepaula/status/1720410158675693767","1720410158675693767","pedi para o #midjourney imaginar um polvo de chocolate para ilustrar o radinho desta sexta!   que tal?
venha se inspirar, ouça: ""nós e nossos pets, o lado B do chocolate e da prata, como resolver os problemas que nós criamos?"" https://t.co/Thy2VJ15RS https://t.co/f9YeQpJoLK","1","0","2","0","Fri Nov 03 11:58:40 +0000 2023","0","false","false"
"https://x.com/biancamuniz__/status/1720480639810425191","https://twitter.com/biancamuniz__/status/1720480639810425191","1720480639810425191","Um exemplo é essa imagem que viralizou com o ex-presidente dos EUA sendo preso, cercado por policiais. Essa cena não aconteceu: a imagem falsa foi criada usando o Midjourney, serviço de inteligência artificial. https://t.co/oRfuSMrS3C","0","1","3","0","Fri Nov 03 16:38:44 +0000 2023","0","false","false"
"https://x.com/Radio_poodle/status/1720383468285386949","https://twitter.com/Radio_poodle/status/1720383468285386949","1720383468285386949","Constantine 2

#Midjourney #Constantine2 https://t.co/vYOJtgEHk7","0","1","9","0","Fri Nov 03 10:12:36 +0000 2023","0","false","false"
"https://x.com/IA_Pedr0/status/1720512612503552251","https://twitter.com/IA_Pedr0/status/1720512612503552251","1720512612503552251","Midjourney é realmente ótimo, mas você prefere pedir a ele fotos do Trump de fralda de bebê.","0","0","0","0","Fri Nov 03 18:45:47 +0000 2023","0","false","false"
"https://x.com/IA_Portugal/status/1720503302960377869","https://twitter.com/IA_Portugal/status/1720503302960377869","1720503302960377869","É gratuito e precisa dele!

Guia de qualidade ++ para imagens excecionalmente renderizadas com o Midjourney 👇","0","1","2","0","Fri Nov 03 18:08:47 +0000 2023","0","false","true"
"https://x.com/benloge_e/status/1720265610066620845","https://twitter.com/benloge_e/status/1720265610066620845","1720265610066620845","@natanecita to tentando fzer o poster no midjourney aq","0","0","0","0","Fri Nov 03 02:24:17 +0000 2023","0","false","false"
"https://x.com/jafundo/status/1720334806469263727","https://twitter.com/jafundo/status/1720334806469263727","1720334806469263727","@sunnavabitch @LeiriaLiberal Aposto que o tipo que faz os prompts para a IL no Midjourney tem muito pedigree e pouca ciência.","0","1","2","0","Fri Nov 03 06:59:14 +0000 2023","0","false","false"
"https://x.com/bobcrypto13/status/1720499991200825610","https://twitter.com/bobcrypto13/status/1720499991200825610","1720499991200825610","@HakumaiDev @midjourney @Dan_CrYpT0 @RaDical_X_NFT @WesleyDalton20 @SMT_Photos @InterestedBrain @MetaUnted @refisan17 @AiArtGen001 Cute!","0","1","3","0","Fri Nov 03 17:55:37 +0000 2023","0","false","false"
"https://x.com/EpicRaiderAP/status/1720360284789805316","https://twitter.com/EpicRaiderAP/status/1720360284789805316","1720360284789805316","@HelloBenWhite @midjourney Bravo","0","0","0","0","Fri Nov 03 08:40:29 +0000 2023","0","false","false"
"https://x.com/Ruan_Miranda/status/1720381878039933390","https://twitter.com/Ruan_Miranda/status/1720381878039933390","1720381878039933390","@kaellzor Não tá com cara de Midjourney não, parece ser Stable Diffusion","0","0","0","0","Fri Nov 03 10:06:17 +0000 2023","0","false","false"
"https://x.com/QDenooca/status/1720271457127727150","https://twitter.com/QDenooca/status/1720271457127727150","1720271457127727150","@paiajwk @matiospepperoni Mas n to falando da MidJourney, por exemplo q já roubou artistas, falo de I.A's como da Dall-E q tem base própria e n pega artes sem permissão","0","0","0","0","Fri Nov 03 02:47:31 +0000 2023","0","false","false"
"https://x.com/elzobrito/status/1720248932100460900","https://twitter.com/elzobrito/status/1720248932100460900","1720248932100460900","No mundo em constante evolução da Inteligência Artificial (IA), a capacidade de personalizar interações é uma fronteira empolgante. O ChatGPT, um modelo de linguagem avançado desenvolvido pela OpenAI, oferece essa flexibilidade através de ""Instruções Personalizadas"". Essas instruções são uma maneira de moldar e direcionar as respostas do modelo para se adequarem melhor às suas necessidades, sejam elas profissionais, educacionais ou criativas. Neste blogpost, vamos explorar o que são instruções personalizadas e como você pode utilizá-las para elevar sua experiência com o ChatGPT.

O Que São Instruções Personalizadas? 
Instruções personalizadas são comandos ou diretrizes que os usuários podem fornecer ao ChatGPT para influenciar o contexto, o estilo, ou a substância das respostas geradas. Imagine poder ajustar a IA para atuar como um especialista em um campo específico, um tutor paciente, ou até mesmo um personagem fictício. As instruções personalizadas tornam isso possível.

Como Funcionam as Instruções Personalizadas? 
Ao interagir com o ChatGPT, você pode definir o cenário desejado ou apresentar um papel para o modelo assumir. A partir daí, o ChatGPT adapta sua linguagem, tom e o nível de detalhe das respostas para se alinhar com as instruções dadas. Isso não apenas melhora a relevância das respostas, mas também cria uma experiência de usuário mais rica e envolvente.

Exemplos de Instruções Personalizadas:

Estilo de Resposta: ""Responda como um poeta do século XIX."" ou ""Explique como um professor de ensino fundamental.""

Personas Específicas: ""Você é um cientista de dados experiente explicando algoritmos de aprendizado de máquina.""

Cenários de Role-Playing: ""Vamos simular uma negociação de negócios onde você é o comprador.""

Assistência Técnica: ""Imagine que você é um técnico de TI me ajudando a solucionar um problema de rede.""

Ensino Personalizado: ""Ensine-me conceitos básicos de programação como se eu nunca tivesse programado antes.""

Benefícios das Instruções Personalizadas:

Personalização: As respostas são adaptadas aos seus interesses e necessidades.

Engajamento: Os cenários de role-playing podem tornar o aprendizado e a interação mais divertidos e memoráveis.

Eficiência: Obter informações relevantes sem ter que filtrar conteúdo genérico.
Educação: A capacidade de explicar conceitos complexos de maneira simplificada ajuda na compreensão e retenção.

Como Usar Instruções Personalizadas: 
Para aproveitar ao máximo as instruções personalizadas, seja claro e específico sobre suas expectativas. 

Aqui estão algumas dicas:
Defina o contexto: Dê ao ChatGPT informações suficientes para entender o cenário.

Especifique o tom: Informe se você prefere uma resposta séria, casual, humorística, etc.
Declare seu objetivo: Explique o que você espera alcançar com a interação.

As instruções personalizadas são uma ferramenta poderosa que permite que você molde as capacidades do ChatGPT para atender às suas necessidades específicas. Seja para aprender algo novo, criar conteúdo ou simplesmente para entretenimento, essa personalização traz um novo nível de interatividade e eficiência. Experimente as instruções personalizadas em sua próxima sessão de ChatGPT e descubra um mundo de possibilidades à sua disposição!","4","0","10","1","Fri Nov 03 01:18:00 +0000 2023","2","false","false"
"https://x.com/Graphicfort/status/1720383003682070933","https://twitter.com/Graphicfort/status/1720383003682070933","1720383003682070933","AI Assistant for Elementor - OpenAI GPT https://t.co/JtxtAPDJXr https://t.co/EF4wCtppGy","0","0","0","0","Fri Nov 03 10:10:45 +0000 2023","0","false","false"
